1975,14610,5.0
1975,11783,5.0
1975,16642,5.0
1975,7147,5.0
1975,1449,5.0
1975,11767,5.0
1975,10917,5.0
1975,11747,5.0
1975,6450,5.0
1975,16446,5.0
1975,359,5.0
1975,2015,5.0
1975,16404,5.0
1975,9680,5.0
1975,2475,5.0
1975,16376,5.0
1975,8544,3.0
1975,10867,4.0
1975,16379,5.0
1975,11929,5.0
1975,5339,5.0
1975,1414,3.0
1975,9226,3.0
1975,4009,5.0
1975,9291,5.0
1975,300,5.0
2227,15884,5.0
2227,6963,5.0
2227,16692,5.0
2227,1073,5.0
2227,9332,1.0
2227,13726,5.0
2227,8429,5.0
2227,16521,5.0
2227,5478,5.0
2227,16937,5.0
2227,17951,5.0
2227,5686,5.0
2227,17523,3.0
2227,7593,5.0
2227,14066,4.0
2227,8232,4.0
2227,4397,5.0
2227,4395,5.0
1564,17143,5.0
1564,8523,5.0
1564,13615,5.0
1564,13609,5.0
1564,10716,5.0
1564,13586,4.0
1564,17037,5.0
1564,18512,5.0
1564,5158,4.0
1564,17620,5.0
1564,17970,5.0
3585,7622,4.0
3585,13169,4.0
3585,17099,4.0
3585,16686,4.0
3585,13084,5.0
3585,8518,4.0
3585,13044,4.0
3585,13085,5.0
3585,13103,4.0
3585,13049,5.0
3585,13227,5.0
3585,8515,3.0
3585,13088,5.0
3585,16728,3.0
3585,13094,4.0
3585,12548,4.0
3585,16600,4.0
3585,10763,3.0
3585,16790,4.0
3585,1631,3.0
3585,14030,3.0
3585,14553,3.0
3585,11482,3.0
4334,8468,5.0
4334,7534,5.0
4334,1769,4.0
4334,15442,5.0
4334,7540,5.0
4334,10836,5.0
4334,7290,5.0
4334,2966,4.0
4334,7524,4.0
4334,17115,3.0
4334,3442,4.0
4334,17123,4.0
4334,15850,3.0
4334,10519,4.0
4334,16044,4.0
4334,11624,4.0
4334,12670,5.0
4334,13945,5.0
4334,7519,5.0
4334,7191,5.0
4334,16071,5.0
4334,7208,5.0
4334,14957,4.0
4334,10602,4.0
4334,15890,4.0
4334,16020,4.0
4334,15939,5.0
4334,14958,5.0
4334,15948,4.0
4334,13263,4.0
4334,5565,5.0
4334,8267,4.0
4334,15465,4.0
4334,17152,3.0
4334,10460,4.0
4334,10429,5.0
4334,16293,4.0
4334,13599,4.0
4334,7337,4.0
4334,1766,5.0
4334,6803,3.0
4334,5556,5.0
4334,13626,5.0
4334,5596,5.0
4334,12655,4.0
4334,15780,4.0
4334,15690,5.0
4334,15689,5.0
4334,15688,4.0
4334,17145,4.0
4334,15691,5.0
4334,1764,5.0
4334,1763,4.0
4334,1765,4.0
4334,13600,5.0
4334,17150,4.0
4334,13261,4.0
4334,17170,4.0
4334,10518,4.0
4334,7613,5.0
4334,13456,4.0
4334,16250,5.0
4334,14038,4.0
4334,16242,5.0
4334,14035,4.0
4334,16246,5.0
4334,16240,4.0
4334,16235,5.0
4334,16249,5.0
4334,16243,5.0
4334,16245,5.0
4334,16230,4.0
4334,16247,4.0
4334,16238,4.0
4334,15785,4.0
4334,16239,5.0
4334,16241,4.0
4334,16232,3.0
4334,16237,4.0
4334,16233,4.0
4334,16231,5.0
4334,16234,4.0
4334,16244,5.0
4334,16248,5.0
4334,13609,4.0
4334,2946,4.0
4334,13602,4.0
4334,8692,4.0
4334,16685,4.0
4334,8426,3.0
4334,4751,4.0
4334,13606,4.0
4334,13346,5.0
4334,13586,4.0
4334,16640,4.0
4334,13630,4.0
4334,13335,4.0
4334,15686,4.0
4334,16822,4.0
4334,9118,4.0
4334,12544,4.0
4334,8451,4.0
4334,13639,4.0
4334,10410,4.0
4334,15685,4.0
4334,10724,4.0
4334,16660,4.0
4334,15683,4.0
4334,16659,3.0
4334,12641,5.0
4334,6014,4.0
4334,15679,5.0
4334,13611,4.0
4334,15816,4.0
4334,13587,4.0
4334,16668,4.0
4334,12604,4.0
4334,17164,5.0
4334,11787,5.0
4334,12594,4.0
4334,17080,4.0
4334,17081,4.0
4334,10465,5.0
4334,12633,4.0
4334,10440,4.0
4334,12632,4.0
4334,8518,4.0
4334,12584,5.0
4334,1069,4.0
4334,15628,3.0
4334,12224,4.0
4334,5610,4.0
4334,2986,5.0
4334,5573,4.0
4334,4708,4.0
4334,12302,4.0
4334,10351,4.0
4334,10729,4.0
4334,2959,4.0
4334,2911,4.0
4334,10798,3.0
4334,7382,4.0
4334,13469,4.0
4334,16634,5.0
4334,15639,3.0
4334,9600,4.0
4334,16268,4.0
4334,13477,4.0
4334,5882,4.0
4334,3509,3.0
4334,13120,4.0
4334,12612,5.0
4334,13244,4.0
4334,4765,5.0
4334,13529,5.0
4334,10212,4.0
4334,10560,5.0
4334,4739,4.0
4334,12564,5.0
4334,12558,5.0
4334,12563,5.0
4334,11611,4.0
4334,11618,4.0
4334,12687,4.0
4334,13434,5.0
4334,16596,5.0
4334,11620,3.0
4334,16597,5.0
4334,11727,5.0
4334,2975,4.0
4334,11617,4.0
4334,12546,5.0
4334,11614,3.0
4334,11098,4.0
4334,12408,4.0
4334,3563,4.0
4334,7381,4.0
4334,13548,5.0
4334,5673,4.0
4334,4715,4.0
4334,11613,3.0
4334,8846,4.0
4334,12532,5.0
4334,12536,5.0
4334,5223,3.0
4334,2861,4.0
4334,13082,5.0
4334,12912,4.0
4334,12404,4.0
4334,9617,5.0
4334,3507,5.0
4334,13463,4.0
4334,10744,5.0
4334,2815,5.0
4334,3561,4.0
4334,3560,5.0
4334,4214,3.0
4334,3393,3.0
4334,3461,5.0
4334,3460,4.0
4334,14333,4.0
4334,988,4.0
4334,3553,5.0
4334,18180,4.0
4334,12397,5.0
4334,5478,5.0
4334,5224,4.0
4334,11984,5.0
1149,19181,4.0
1149,19165,5.0
1149,19164,4.0
1149,6818,4.0
1149,6815,5.0
1149,6819,5.0
1149,19133,4.0
1149,19148,4.0
1149,10540,4.0
1149,19137,5.0
1661,1980,5.0
1661,10851,5.0
1661,16104,5.0
1661,15787,5.0
1661,7651,5.0
1661,11112,5.0
1661,16055,5.0
1661,16018,5.0
1661,15859,5.0
1661,16860,5.0
1661,13164,4.0
1661,13667,4.0
1661,2934,5.0
1661,10479,5.0
1661,10825,5.0
1661,12515,5.0
1661,1455,3.0
1661,14725,4.0
1661,11726,4.0
1661,5262,4.0
1661,10057,5.0
1661,9511,4.0
1661,2588,4.0
1661,13052,5.0
1661,5991,5.0
1661,4199,5.0
1661,9988,5.0
1661,9816,5.0
1661,1222,5.0
1661,7559,4.0
1661,13787,4.0
1661,3862,4.0
1661,10051,5.0
1661,12478,5.0
1661,14169,4.0
1661,859,5.0
1661,3891,3.0
1661,5742,5.0
1661,11706,5.0
1661,7930,4.0
1661,15142,5.0
1661,7829,4.0
1661,12836,5.0
1661,14499,3.0
1661,14427,4.0
1661,11673,4.0
1661,11893,5.0
1661,12460,5.0
1661,4031,4.0
1661,7935,4.0
1661,7934,5.0
1661,3176,5.0
1661,2146,5.0
1661,14966,4.0
1661,1245,5.0
1661,7978,5.0
1661,1493,4.0
1661,9737,4.0
1661,2318,4.0
1661,8633,4.0
1661,14882,4.0
1661,14873,4.0
1661,14581,4.0
1661,12013,4.0
1661,8969,5.0
1661,1165,5.0
1661,1185,3.0
1661,2603,4.0
1661,1183,5.0
1661,1174,4.0
1661,364,5.0
1661,14243,5.0
1661,1894,3.0
1661,1340,4.0
1661,2652,5.0
1661,7463,5.0
1661,3615,4.0
1490,7149,5.0
1490,4689,5.0
1490,6811,5.0
1490,13674,5.0
1490,12739,5.0
1490,4752,5.0
1490,9381,5.0
1490,16986,5.0
1490,12733,5.0
1490,11894,5.0
1490,1238,5.0
1490,7092,5.0
1490,14196,5.0
1490,4947,5.0
1490,10852,5.0
3916,15666,5.0
3916,15671,4.0
3916,15664,3.0
3916,7292,5.0
3916,7691,5.0
3916,15484,4.0
3916,7690,2.0
3916,7679,4.0
3916,7677,5.0
3916,7294,4.0
3916,16116,5.0
3916,14053,3.0
3916,16125,3.0
3916,14043,3.0
3916,14044,4.0
3916,7643,5.0
3916,16162,5.0
3916,7240,4.0
3916,7636,4.0
3916,16147,5.0
3916,7637,5.0
3916,16135,5.0
3916,7237,5.0
3916,16117,4.0
3916,15900,5.0
3916,14046,4.0
3916,15918,4.0
3916,16016,2.0
3916,15945,3.0
3916,16057,5.0
3916,16048,5.0
3916,16022,5.0
3916,7653,5.0
3916,15914,3.0
3916,15482,5.0
3916,7199,5.0
3916,7622,4.0
3916,13158,5.0
3916,15924,5.0
3916,10600,5.0
3916,15911,5.0
3916,15896,3.0
3916,7184,5.0
3916,7615,5.0
3916,10500,5.0
3916,15794,5.0
3916,13476,4.0
3916,8981,5.0
3916,1551,4.0
3916,7156,5.0
3916,13358,5.0
3916,5788,5.0
3916,12660,5.0
3916,15318,5.0
3916,15727,5.0
3916,12649,5.0
3916,7418,5.0
3916,16933,5.0
3916,15278,3.0
3916,12372,5.0
3916,2986,5.0
3916,10789,4.0
3916,14532,5.0
3916,16813,3.0
3916,12519,5.0
3916,13468,5.0
3916,15269,4.0
3916,17214,3.0
3916,2835,5.0
3916,11776,5.0
3916,14338,5.0
3916,5269,3.0
3916,13427,4.0
3916,12491,5.0
3916,12539,5.0
3916,5305,3.0
3916,9251,4.0
3916,6217,5.0
3916,9244,5.0
3916,10350,5.0
3916,10277,4.0
3916,15111,5.0
3916,15259,3.0
3916,15194,4.0
3916,7600,4.0
3916,13739,1.0
3916,8430,2.0
3916,9781,4.0
3916,9340,4.0
3916,14573,3.0
3916,7431,5.0
3916,5053,5.0
3916,7493,2.0
3916,11498,3.0
3916,74,5.0
1122,18835,2.0
1122,19139,3.0
1122,19064,2.0
1122,16571,5.0
1122,15997,3.0
1122,16029,3.0
1122,15568,5.0
1122,7616,5.0
1122,10825,2.0
1122,15454,2.0
1122,15768,3.0
1122,13262,2.0
1122,15077,3.0
1122,3440,3.0
1122,8698,3.0
1122,13628,2.0
1122,15465,2.0
1122,10444,4.0
1122,1071,5.0
1122,13733,5.0
1122,10713,5.0
1122,10409,4.0
1122,13731,5.0
1122,17131,1.0
1122,10412,4.0
1122,15845,2.0
1122,17041,5.0
1122,15759,5.0
1122,5617,4.0
1122,4771,3.0
1122,13019,4.0
1122,10518,2.0
1122,10703,3.0
1122,10463,2.0
1122,8688,4.0
1122,8695,5.0
1122,17053,4.0
1122,8437,5.0
1122,7614,5.0
1122,16242,5.0
1122,8693,2.0
1122,3131,3.0
1122,4768,5.0
1122,15818,5.0
1122,10436,5.0
1122,10531,5.0
1122,14100,4.0
1122,10633,2.0
1122,13416,3.0
1122,10371,4.0
1122,10443,1.0
1122,5579,3.0
1122,10709,3.0
1122,12544,2.0
1122,10155,5.0
1122,10631,5.0
1122,14099,5.0
1122,7518,5.0
1122,15549,2.0
1122,8517,3.0
1122,10439,3.0
1122,8671,5.0
1122,15056,5.0
1122,3007,3.0
1122,16186,5.0
1122,1069,3.0
1122,10718,1.0
1122,13248,2.0
1122,5243,3.0
1122,8513,5.0
1122,2982,5.0
1122,4738,5.0
1122,13537,5.0
1122,15292,5.0
1122,10370,3.0
1122,13249,3.0
1122,4737,3.0
1122,13553,1.0
1122,7357,4.0
1122,12576,5.0
1122,9605,4.0
1122,4755,2.0
1122,12970,1.0
1122,9533,4.0
1122,15069,5.0
1122,16633,4.0
1122,1047,1.0
1122,13654,3.0
1122,17027,3.0
1122,9604,5.0
1122,5271,1.0
1122,5992,3.0
1122,13251,5.0
1122,3009,1.0
1122,10345,5.0
1122,15631,1.0
1122,13332,3.0
1122,10682,5.0
1122,15629,4.0
1122,15625,1.0
1122,2913,3.0
1122,5267,5.0
1122,2908,3.0
1122,13557,3.0
1122,10101,5.0
1122,16301,5.0
1122,12577,5.0
1122,10448,3.0
1122,1019,3.0
1122,10646,5.0
1122,1795,5.0
1122,10564,5.0
1122,10656,2.0
1122,1011,5.0
1122,6600,5.0
1122,15064,5.0
1122,2156,5.0
1122,15639,2.0
1122,10568,5.0
1122,13583,3.0
1122,12417,5.0
1122,10411,5.0
1122,5995,3.0
1122,4674,5.0
1122,10557,3.0
1122,8824,5.0
1122,1530,5.0
1122,2912,5.0
1122,5984,5.0
1122,15066,5.0
1122,1450,5.0
1122,13229,3.0
1122,5268,3.0
1122,4675,3.0
1122,12580,5.0
1122,12583,3.0
1122,4767,3.0
1122,1028,1.0
1122,15377,4.0
1122,10559,5.0
1122,10560,5.0
1122,16677,2.0
1122,4776,2.0
1122,16994,5.0
1122,12516,3.0
1122,6043,4.0
1122,16216,4.0
1122,6051,5.0
1122,15074,4.0
1122,12568,5.0
1122,14803,5.0
1122,16214,3.0
1122,15277,5.0
1122,16544,5.0
1122,12587,5.0
1122,8478,3.0
1122,15068,4.0
1122,15626,3.0
1122,10735,4.0
1122,13443,5.0
1122,12547,5.0
1122,13437,5.0
1122,13937,5.0
1122,4729,5.0
1122,8826,2.0
1122,12521,5.0
1122,8477,2.0
1122,15058,2.0
1122,17193,4.0
1122,6622,3.0
1122,10421,3.0
1122,10722,4.0
1122,15071,5.0
1122,9547,5.0
1122,5975,4.0
1122,15620,2.0
1122,10385,4.0
1122,13466,2.0
1122,6022,4.0
1122,9506,3.0
1122,10675,3.0
1122,16170,5.0
1122,15618,4.0
1122,10357,2.0
1122,15136,5.0
1122,6042,5.0
1122,10664,5.0
1122,16498,3.0
1122,2813,4.0
1122,13580,3.0
1122,13435,5.0
1122,5993,5.0
1122,12554,5.0
1122,4854,3.0
1122,16537,5.0
1122,15610,3.0
1122,16206,5.0
1122,6631,4.0
1122,8823,3.0
1122,1044,4.0
1122,2800,2.0
1122,7360,4.0
1122,13414,5.0
1122,4769,3.0
1122,12523,5.0
1122,5482,5.0
1122,4643,5.0
1122,11646,3.0
1122,4645,4.0
1122,1332,5.0
1122,4853,5.0
1122,16210,2.0
1122,13404,5.0
1122,5795,5.0
1122,14336,5.0
1122,13329,3.0
1122,15609,3.0
1122,15608,2.0
1122,15089,3.0
1122,9243,4.0
1122,4843,3.0
1122,13367,5.0
1122,10127,2.0
1122,6002,5.0
1122,9623,5.0
1122,9171,5.0
1122,12894,3.0
1122,15604,3.0
1122,16169,5.0
1122,13413,3.0
1122,9138,4.0
1122,10308,4.0
1122,3413,5.0
1122,7560,2.0
1122,11296,5.0
1122,15408,4.0
1122,3363,4.0
1122,9632,5.0
1122,10014,5.0
1122,10016,5.0
1122,12437,4.0
1122,4632,4.0
1122,10375,2.0
1122,12211,2.0
1122,15134,5.0
1122,4647,5.0
1122,11644,3.0
1122,14062,5.0
1122,15403,3.0
1122,5966,4.0
1122,10550,4.0
1122,12426,3.0
1122,2873,5.0
1122,13366,3.0
1122,15603,2.0
1122,12509,5.0
1122,4848,4.0
1122,5916,4.0
1122,1023,5.0
1122,15055,5.0
1122,9524,5.0
1122,16559,2.0
1122,6618,5.0
1122,15054,5.0
1122,15090,5.0
1122,8835,2.0
1122,13930,5.0
1122,11164,4.0
1122,13399,3.0
1122,14191,4.0
1122,4837,5.0
1122,15406,3.0
1122,15401,3.0
1122,15405,3.0
1122,14095,5.0
1122,12506,5.0
1122,1030,4.0
1122,9068,5.0
1122,4357,3.0
1122,5544,5.0
1122,15597,5.0
1122,9140,5.0
1122,3346,3.0
1122,15555,5.0
1122,7029,2.0
1122,8471,4.0
1122,11643,3.0
1122,1027,5.0
1122,10328,5.0
1122,10368,2.0
1122,15399,3.0
1122,13187,5.0
1122,9540,1.0
1122,10293,2.0
1122,8830,5.0
1122,5801,4.0
1122,9076,5.0
1122,991,5.0
1122,13377,4.0
1122,9529,2.0
1122,13403,4.0
1122,685,3.0
1122,4661,5.0
1122,15415,5.0
1122,8958,4.0
1122,2838,5.0
1122,10360,5.0
1122,9159,3.0
1122,13402,1.0
1122,10295,3.0
1122,14318,3.0
1122,9141,3.0
1122,4724,5.0
1122,1002,4.0
1122,15043,3.0
1122,13236,5.0
1122,15035,5.0
1122,11641,3.0
1122,10541,2.0
1122,1003,4.0
1122,8162,5.0
1122,15048,4.0
1122,9553,5.0
1122,15552,2.0
1122,4607,5.0
1122,8977,4.0
1122,8788,4.0
1122,3362,4.0
1122,12782,2.0
1122,8822,4.0
1122,12917,3.0
1122,4662,5.0
1122,9608,4.0
1122,13373,4.0
1122,9998,5.0
1122,15593,5.0
1122,4624,5.0
1122,2818,2.0
1122,13395,5.0
1122,8578,5.0
1122,15108,5.0
1122,9981,3.0
1122,7392,5.0
1122,5912,3.0
1122,2176,3.0
1122,13398,5.0
1122,6390,5.0
1122,933,2.0
1122,1104,5.0
1122,14585,4.0
1122,15590,4.0
1122,15586,3.0
1122,13865,5.0
1122,3406,4.0
1122,5936,3.0
1122,4625,5.0
1122,12494,5.0
1122,8573,5.0
1122,15100,4.0
1122,861,2.0
1122,9974,5.0
1122,13390,5.0
1122,10276,5.0
1122,3390,5.0
1122,9460,5.0
1122,1885,3.0
1122,12766,2.0
1122,15373,3.0
1122,5876,2.0
1122,4638,5.0
1122,6585,5.0
1122,6647,5.0
1122,8825,5.0
1122,9176,5.0
1122,13980,5.0
1122,4188,5.0
1122,13387,1.0
1122,13280,3.0
1122,5522,3.0
1122,10287,4.0
1122,15036,4.0
1122,3937,1.0
1122,5786,3.0
1122,16987,3.0
1122,905,2.0
1122,10052,5.0
1122,4600,3.0
1122,2519,5.0
1122,2885,5.0
1122,15326,3.0
1122,4071,3.0
1122,10311,4.0
1122,4583,3.0
1122,9149,5.0
1122,10154,5.0
1122,5677,5.0
1122,13196,5.0
1122,10171,2.0
1122,8924,4.0
1122,15030,4.0
1122,10265,5.0
1122,3943,5.0
1122,3304,5.0
1122,14705,5.0
1122,9937,2.0
1122,8238,5.0
1122,5803,2.0
1122,5759,4.0
1122,2200,5.0
1122,4595,5.0
1122,16505,5.0
1122,9943,4.0
1122,8836,5.0
1122,952,3.0
1122,3379,3.0
1122,12821,5.0
1122,3261,3.0
1122,4562,3.0
1122,851,4.0
1122,4828,5.0
1122,3873,2.0
1122,14020,4.0
1122,4175,5.0
1122,14795,2.0
1122,810,2.0
1122,784,5.0
1122,10153,5.0
1122,9835,5.0
1122,10098,5.0
1122,14852,5.0
1122,10118,5.0
1122,9881,5.0
1122,2273,5.0
1122,2788,5.0
1122,3307,3.0
1122,1983,3.0
1122,6350,2.0
1122,9751,5.0
1122,14794,4.0
1122,783,5.0
1122,2613,5.0
1122,2600,4.0
1122,2105,5.0
1122,618,5.0
1122,14917,5.0
1122,12066,4.0
1122,2179,4.0
1122,14785,4.0
1122,662,3.0
1122,12340,3.0
1122,11021,3.0
1122,8638,3.0
1122,1517,4.0
1122,3299,3.0
1122,2104,5.0
1122,2568,4.0
1122,8430,5.0
1122,12050,5.0
1122,14861,3.0
1122,8097,4.0
1122,3306,4.0
1122,1990,3.0
1122,515,4.0
1122,13973,5.0
1122,629,4.0
1122,2598,4.0
1122,531,3.0
1122,6765,2.0
1122,8923,4.0
1122,344,2.0
1122,2065,4.0
1122,11273,4.0
1122,315,5.0
1122,369,4.0
1122,14565,3.0
1122,459,3.0
1122,10976,4.0
1122,1936,3.0
1122,6754,5.0
1122,357,5.0
1122,14221,5.0
1122,2422,5.0
1122,14244,4.0
1122,302,3.0
1122,11977,3.0
1122,4075,5.0
1122,165,5.0
1122,11226,5.0
1122,10959,5.0
1122,7431,5.0
1122,14113,5.0
1122,6721,5.0
1122,16740,4.0
1122,11203,5.0
1122,11207,4.0
2145,15662,3.0
2145,15663,4.0
2145,11800,5.0
2145,11058,4.0
2145,13495,4.0
2145,16070,4.0
2145,16056,4.0
2145,15932,4.0
2145,16064,3.0
2145,16005,5.0
2145,16022,4.0
2145,16015,3.0
2145,7628,3.0
2145,12648,4.0
2145,17049,4.0
2145,15779,4.0
2145,15457,4.0
2145,17139,5.0
2145,10639,4.0
2145,5562,5.0
2145,1545,4.0
2145,16530,5.0
2145,1553,5.0
2145,15860,3.0
2145,15731,4.0
2145,8002,4.0
2145,16754,5.0
2145,16682,5.0
2145,8436,4.0
2145,12230,4.0
2145,12227,4.0
2145,10484,5.0
2145,8667,4.0
2145,15304,2.0
2145,10714,4.0
2145,8256,5.0
2145,16933,5.0
2145,14808,4.0
2145,13538,4.0
2145,2945,3.0
2145,17047,4.0
2145,19157,2.0
2145,10648,4.0
2145,12430,5.0
2145,2755,5.0
2145,16789,4.0
2145,9260,3.0
2145,9277,2.0
2145,15292,3.0
2145,16602,4.0
2145,17081,3.0
2145,15281,4.0
2145,15187,5.0
2145,7416,4.0
2145,11651,5.0
2145,1800,4.0
2145,13556,4.0
2145,1797,4.0
2145,12218,4.0
2145,12586,5.0
2145,1454,5.0
2145,13558,4.0
2145,8983,5.0
2145,4742,5.0
2145,9255,4.0
2145,15267,5.0
2145,8980,4.0
2145,15111,3.0
2145,11772,5.0
2145,12535,5.0
2145,13352,5.0
2145,15247,4.0
2145,15248,4.0
2145,9233,5.0
2145,14158,3.0
2145,1897,5.0
2145,14281,5.0
2145,10322,3.0
2145,11771,5.0
2145,9975,5.0
2145,5869,4.0
2145,7600,3.0
2145,14476,4.0
2145,5844,5.0
2145,4603,4.0
2145,16729,5.0
2145,15238,4.0
2145,10058,4.0
2145,8773,5.0
2145,15235,4.0
2145,4348,5.0
2145,848,4.0
2145,13728,5.0
2145,11635,4.0
2145,9864,3.0
2145,5705,3.0
2145,2288,3.0
2145,1212,5.0
2145,9092,5.0
2145,3889,4.0
2145,12347,3.0
2145,3,5.0
2145,14680,4.0
2145,11155,4.0
2145,7921,5.0
2145,7919,5.0
2145,9268,5.0
2145,1493,4.0
2145,2214,4.0
2145,14391,4.0
2145,14582,4.0
2145,1977,3.0
2145,1923,4.0
2145,13720,5.0
2145,9371,5.0
2145,9674,4.0
2145,1743,5.0
2145,3155,4.0
2145,447,4.0
2145,13758,3.0
2145,11910,5.0
2145,7004,5.0
2145,11245,4.0
2145,367,5.0
2145,11237,4.0
2145,1255,5.0
2145,6268,1.0
2145,9018,4.0
2145,11212,5.0
2145,359,3.0
2145,11730,5.0
2145,11204,5.0
2145,9380,3.0
2145,10880,5.0
2145,11130,4.0
2145,14609,4.0
2145,9013,4.0
2145,7734,5.0
2145,1241,2.0
2145,11832,4.0
2145,9226,5.0
2145,14438,4.0
2145,206,2.0
2145,185,4.0
2145,174,3.0
2145,83,5.0
2145,10901,4.0
555,16939,5.0
555,7217,4.0
555,15950,4.0
555,13171,5.0
555,17120,5.0
555,10686,5.0
555,13771,4.0
4111,3375,5.0
4111,4924,5.0
4111,7533,5.0
4111,7677,5.0
4111,16160,5.0
4111,13827,5.0
4111,7648,3.0
4111,15952,3.0
4111,16125,4.0
4111,17110,5.0
4111,7643,4.0
4111,7654,5.0
4111,14050,5.0
4111,16075,5.0
4111,15483,5.0
4111,15647,1.0
4111,16092,4.0
4111,16142,3.0
4111,16073,5.0
4111,17109,5.0
4111,17108,5.0
4111,16049,5.0
4111,15473,5.0
4111,15967,4.0
4111,15747,4.0
4111,10506,5.0
4111,15986,5.0
4111,15935,5.0
4111,2914,5.0
4111,12153,5.0
4111,10448,5.0
4111,10345,5.0
4111,11168,5.0
4111,10267,5.0
4111,8476,4.0
4111,13413,5.0
4111,4647,4.0
4111,11164,5.0
4111,8471,5.0
4111,16457,5.0
4111,10344,5.0
4111,685,5.0
4111,1003,5.0
4111,15398,5.0
4111,3874,5.0
4111,5227,4.0
4111,933,4.0
4111,9979,5.0
4111,4604,5.0
4111,3278,5.0
4111,938,4.0
4111,13385,5.0
4111,4835,4.0
4111,2309,4.0
4111,9472,5.0
4111,10154,5.0
4111,951,5.0
4111,10265,4.0
4111,17261,4.0
4111,17296,5.0
4111,12327,5.0
4111,3680,5.0
4111,889,5.0
4111,4613,4.0
4111,465,5.0
4111,895,5.0
4111,813,5.0
4111,9938,4.0
4111,11746,4.0
4111,3589,4.0
4111,6373,3.0
4111,17939,5.0
4111,645,4.0
4111,868,4.0
4111,14791,4.0
4111,3224,5.0
4111,16397,5.0
4111,3887,5.0
4111,9705,4.0
4111,14738,3.0
4111,15017,3.0
4111,11154,5.0
4111,6468,5.0
4111,464,4.0
4111,17701,2.0
4111,16405,5.0
4111,2234,4.0
4111,543,5.0
4111,540,5.0
4111,3273,2.0
4111,2372,3.0
4111,11148,4.0
4111,8925,4.0
4111,532,5.0
4111,2118,4.0
4111,2505,4.0
4111,13696,2.0
4111,2019,5.0
4111,555,4.0
4111,2098,5.0
4111,5661,5.0
4111,169,3.0
4111,6363,4.0
4111,12267,3.0
4111,12282,4.0
4111,354,5.0
4111,2112,4.0
4111,13773,2.0
4111,3165,5.0
4111,2067,5.0
4111,2578,4.0
4111,2420,5.0
4111,243,4.0
4111,308,5.0
4111,2116,5.0
4111,6858,3.0
4111,2672,4.0
4111,165,5.0
4111,14116,4.0
4111,11407,4.0
4111,9019,5.0
4111,13965,4.0
4111,2481,4.0
4111,5649,3.0
4111,11139,4.0
4111,5057,5.0
4111,13967,4.0
4111,7433,5.0
4111,11930,4.0
4111,11668,4.0
4111,5147,5.0
4111,13695,5.0
4111,7498,4.0
4111,16353,4.0
4111,1393,3.0
4111,11136,3.0
4111,11525,5.0
4111,8888,4.0
4111,11400,5.0
4111,10893,5.0
4111,6915,5.0
4111,7730,5.0
533,14507,5.0
533,16145,1.0
533,7417,4.0
533,15881,5.0
533,11889,5.0
533,10783,3.0
533,7085,5.0
533,15190,4.0
533,13113,3.0
533,12583,5.0
533,13099,4.0
533,13112,3.0
533,8210,5.0
533,1061,5.0
533,13569,4.0
533,6110,5.0
533,7350,5.0
533,8215,5.0
533,8216,5.0
533,8213,5.0
533,15192,5.0
533,8214,5.0
533,13111,3.0
533,12598,5.0
533,12032,5.0
533,13104,5.0
533,16647,5.0
533,11882,5.0
533,16222,5.0
533,16227,5.0
533,11881,3.0
533,8209,5.0
533,13123,2.0
533,14972,3.0
533,15288,5.0
533,12580,5.0
533,14532,3.0
533,12217,4.0
533,16275,5.0
533,12371,4.0
533,16208,4.0
533,12073,4.0
533,3728,5.0
533,10808,3.0
533,8512,5.0
533,18134,4.0
533,13098,5.0
533,13093,5.0
533,13096,5.0
533,13100,5.0
533,13097,5.0
533,13092,5.0
533,13091,5.0
533,10761,5.0
533,13114,3.0
533,13117,5.0
533,13101,5.0
533,12590,5.0
533,13135,4.0
533,13046,2.0
533,16317,1.0
533,8221,5.0
533,8217,5.0
533,10794,5.0
533,17213,5.0
533,5441,5.0
533,11877,3.0
533,17214,4.0
533,15273,5.0
533,5255,3.0
533,15562,5.0
533,11728,4.0
533,11727,4.0
533,16857,5.0
533,12536,5.0
533,10754,5.0
533,6029,5.0
533,5963,5.0
533,5894,4.0
533,11823,4.0
533,13931,5.0
533,11828,5.0
533,4827,5.0
533,15122,5.0
533,4652,4.0
533,6186,5.0
533,5862,4.0
533,8793,5.0
533,6166,5.0
533,7724,5.0
533,16895,5.0
533,12943,5.0
533,12145,3.0
533,15234,4.0
533,14698,3.0
533,14020,4.0
533,12310,4.0
533,9639,4.0
533,7387,3.0
533,2593,4.0
533,9920,3.0
533,2610,5.0
533,13743,5.0
533,6987,5.0
533,7720,5.0
533,12103,5.0
533,664,3.0
533,6485,2.0
533,7895,4.0
533,12849,5.0
533,12846,5.0
533,7834,5.0
533,7761,3.0
533,64,5.0
533,7845,4.0
533,12035,4.0
533,7880,5.0
533,9020,5.0
